,id_hdv,prop_rec,prop_type,prop_ctry,prop_dep,prop_pro,prop_dis,prop_address,prop_insc,prop_reg_number,prop_tome,prop_value
3632,4-34-5,4,TERRENO,PERÚ,PIURA ,TALARA ,PARIÑAS ,MZ F1 LOTE 61 AA.HH. SAN SEBASTIAN ,SÍ,15028790 ,P15028790 ,5000.00 
3633,4-34-5,5,TERRENO,PERÚ,PIURA ,TALARA ,PARIÑAS ,MZ A1 LOTE R4 ENACE ,SÍ,11077153 ,0 ,1735629.22 
3634,4-34-5,6,CASA,PERÚ,PIURA ,TALARA ,PARIÑAS ,MZ B3 LOTE 24 URB. FAUSTINO G. PIAGGIO ,SÍ,15020607 ,P15020607 ,91217.28 
3635,4-34-6,1,TERRENO,PERÚ,PIURA ,SULLANA ,SULLANA ,CENTRO POBLADO JIBITO ,SÍ,11076547 ,0 ,6400.00 
3636,4-34-7,1,CASA,PERÚ,PIURA ,PIURA ,VEINTISEIS DE OCTUBRE ,MZ C3 LOTE 1A ,SÍ,15268299 ,P15268299 ,65712.34 
3637,4-34-7,2,CASA,PERÚ,PIURA ,PIURA ,VEINTISEIS DE OCTUBRE ,MZ C3 LOTE 26 B ,SÍ,15042149 ,P15042149 ,51705.57 
3638,4-34-7,3,CASA,PERÚ,PIURA ,AYABACA ,MONTERO ,MZ E LOTE 10 ,SÍ,15152180 ,P15152180 ,40000.00 
3639,4-34-7,4,PUESTO DE VENTA,PERÚ,PIURA ,PIURA ,PIURA ,PUESTO 23 B MERCADO MINORISTA LAS CAPULLANAS AV PROLONGACIÓN SANCHEZ CERRO SECTOR B ,SÍ,11010759 ,11010759 ,12000.00 
3640,4-34-7,5,PUESTO DE VENTA,PERÚ,PIURA ,PIURA ,PIURA ,TIENDA 155 B MERCADO MINORISTA LAS CAPULLANAS AV PROLONGACIÓN SÁNCHEZ CERRO ,SÍ,11010891 ,11010891 ,12000.00 
3641,4-35-2,1, , , , , , , , , , 
3642,4-35-3,1,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,JR LOS TULIPANES 174 ,NO, , ,11619271.00 
3643,4-35-3,2,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,C P LA HUARACLLA S/N ,NO, , ,30000.00 
3644,4-35-3,3,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,ENCAÑADA ,JR SAN ROSA S/N ,NO, , ,6000.00 
3645,4-35-4,1,CASA,PERÚ,CAJAMARCA ,CHOTA ,CHOTA ,AV CELSO CARBAJAL 279 ,NO, , ,86250.00 
3646,4-35-5,1,CASA,PERÚ,CAJAMARCA ,JAEN ,JAEN ,JAEN ,NO, , ,28000.00 
3647,4-35-5,2,CASA,PERÚ,CAJAMARCA ,SAN IGNACIO ,LA COIPA ,COIPA ,NO, , ,100000.00 
3648,4-35-6,1,TERRENO,PERÚ,LIMA ,LIMA ,SANTA ROSA ,URB EL GOLF ,NO, , ,60000.00 
3649,4-36-1,1, , , , , , , , , , 
3650,4-36-2,1,COPROPIEDAD,PERÚ,AREQUIPA ,AREQUIPA ,AREQUIPA ,CALLE ALTO DE LA LUNA 343-343 A - B ,SÍ,01120727 ,160038.10 ,160038.10 
3651,4-36-2,2,COPROPIEDAD,PERÚ,AREQUIPA ,CAYLLOMA ,MAJES ,"CALLE A, SECTOR 4 MZ H5 LT 18 ",SÍ,11225877 ,. ,847.04 
3652,4-36-3,1, , , , , , , , , , 
3653,4-36-4,1, , , , , , , , , , 
3654,4-36-5,1, , , , , , , , , , 
3655,4-37-1,1,DPTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AV. EL POLO 1074 ,SÍ,12230538 ,- ,115258.80 
3656,4-37-1,2,GARAJE,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AV. EL POLO 1074 ,SÍ,12230637 ,- ,16264.34 
3657,4-37-1,3,CASA,PERÚ,PUNO ,PUNO ,PUNO ,URB. CHANU CHANU P-6 ,SÍ,05007010 ,- ,127037.88 
3658,4-37-2,1,INMUEBLE,PERÚ,PUNO ,PUNO ,PUNO ,"URB. AZIRUNI III, SECTOR LOS GLADIOLOS ETAPA, MZ-M3, LOTE-13 ",NO, , ,25000.00 
3659,4-37-3,1,INMUEBLE,PERÚ,PUNO ,PUNO ,PUNO ,JR. JUAN SANTOS # 146 ,NO, , ,15000.00 
3660,4-37-4,1,CASA,PERÚ,PUNO ,MELGAR ,MACARI ,JR. LIBERTAD AT-3 ,SÍ,- ,- ,25000.00 
3661,4-37-4,2,CASA,PERÚ,PUNO ,PUNO ,PUNO ,URB. AZIRUNI III ETAPA M H5 ,SÍ,- ,- ,150000.00 
3662,4-37-5,1, , , , , , , , , , 
3663,4-38-1,1, , , , , , , , , , 
3664,4-38-2,1, , , , , , , , , , 
3665,4-38-3,1,INMUEBLE,PERÚ,PUNO ,SAN ROMAN ,JULIACA ,AZANGARO MZ F LOTE 21 ,SÍ,11052057 ,0 ,30000.00 
3666,4-38-4,1, , , , , , , , , , 
3667,4-38-5,1, , , , , , , , , , 
3668,4-39-1,1,PREDIO RUSTICO,PERÚ,SAN MARTIN ,SAN MARTIN ,LA BANDA DE SHILCAYO ,PREDIO RUSTICO CASERIO LAS PALMAS ,SÍ,04028111 ,7487 ,520000.00 
3669,4-39-1,2,TERRENO,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,TARAPOTO ,SÍ,05000525 ,618 ,30000.00 
3670,4-39-1,3,TERRENO,PERÚ,SAN MARTIN ,SAN MARTIN ,LA BANDA DE SHILCAYO ,JR. CHIMU ,SÍ,05005050 ,6944 ,400000.00 
3671,4-39-1,4,TERRENO,PERÚ,SAN MARTIN ,SAN MARTIN ,LA BANDA DE SHILCAYO ,CALLE CHIMU ,SÍ,05005051 ,6945 ,90000.00 
3672,4-39-1,5,COMERCIAL,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,JR. SAN PABLO DE LA CRUZ NUM. 276-290-298 ,SÍ,11000864 ,8146 ,1100000.00 
3673,4-39-1,6,URBANO,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,JR. SACHAPUQUIO ,SÍ,11001967 ,924 ,300000.00 
3674,4-39-1,7,TERRENO,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,TARAPOTO ,SÍ,11000096 ,19132 ,100000.00 
3675,4-39-1,8,CASA,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,JR. SACHAPUQUIO C -03 SECTOR BARRIO PARTIDO ALTO ,SÍ,11008453 ,SN ,120000.00 
3676,4-39-1,9,TERRENO,PERÚ,SAN MARTIN ,SAN MARTIN ,LA BANDA DE SHILCAYO ,AV VIA DE EVITAMIENTO C29 LOTE A1 SECTOR LAGARTOCOCHA ,SÍ,11117106 ,SN ,130000.00 
3677,4-39-1,10,TERRENO,PERÚ,SAN MARTIN ,SAN MARTIN ,LA BANDA DE SHILCAYO ,AV VIA DE EVITAMIENTO C29 LOTE A SECTOR LAGARTOCOCHA ,SÍ,11117107 ,SN ,4500000.00 
3678,4-39-1,11,PREDIO,PERÚ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA ,CALLE BARRIO HAU ,SÍ,02012057 ,0011-137 ,120000.00 
3679,4-39-1,12,PREDIO,PERÚ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA ,MOYOBAMBA ,SÍ,05001109 ,1173 ,100000.00 
3680,4-39-1,13,CASA,PERÚ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA ,JR. EMILIO ACOSTA NUM 444-450 ,SÍ,11001521 ,5149 ,1100000.00 
3681,4-39-1,14,TERRENO,PERÚ,ANCASH ,SANTA ,SAMANCO ,CENTRO POBLADO CALETA LOS CHIMUS ,SÍ,P09070806 ,SN ,80000.00 
3682,4-39-2,1,VIVIENDA,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,JR.HUAYNA CAPAC N° 290 ,NO, , ,70342.00 
3683,4-39-3,1,CASA HABITACION,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,SAN PABLO DE LA CRUZ 332 ,SÍ,07002644 ,0015-251 ,5000000.00 
3684,4-39-4,1,CASA,PERÚ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA ,JIRÓN 25 DE MAYO N° 421 ,SÍ,02021219 ,0071- 235 ,41580.82 
3685,4-39-4,2,TERRENO,PERÚ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA ,JIRÓN 25 DE MAYO N° 421 INTERIOR ,SÍ,07013760 ,0071-716 ,30000.00 
3686,4-40-1,1, , , , , , , , , , 
3687,4-40-2,1, , , , , , , , , , 
3688,4-40-3,1, , , , , , , , , , 
3689,4-41-1,1, , , , , , , , , , 
3690,4-41-3,1, , , , , , , , , , 
3691,4-42-1,1,CASA,PERÚ,LIMA ,LIMA ,LINCE ,CALLE SINCHI ROCA ,SÍ,12416198 ,0 ,35000.00 
3692,4-42-2,1,CASA,PERÚ,CUSCO ,QUISPICANCHI ,URCOS ,JR.BELAUNDE TERRY 180 ,NO, , ,90000.00 
3693,4-42-4,1, , , , , , , , , , 
3694,4-42-5,1, , , , , , , , , , 
3695,4-43-4,1, , , , , , , , , , 
3696,4-44-1,1, , , , , , , , , , 
3697,4-44-2,1, , , , , , , , , , 
3698,4-44-3,1, , , , , , , , , , 
3699,4-45-2,1, , , , , , , , , , 
3700,4-45-3,1, , , , , , , , , , 
3701,4-46-1,1, , , , , , , , , , 
3702,4-46-2,1, , , , , , , , , , 
3703,4-46-3,1, , , , , , , , , , 
3704,4-46-4,1, , , , , , , , , , 
3705,4-47-1,1,EDIFICIO,PERÚ,TACNA ,TACNA ,TACNA ,AV. CRISTO REY MZ 28 LT 01 URB. ASOCIACION DE VIV. PARA GRANDE ,SÍ,05055069 ,32205 ,162034.46 
3706,4-47-1,2,PARCELA,PERÚ,TACNA ,TARATA ,TARATA ,PARCELA 140 U.C. 21931 ,SÍ,05100212 ,129 ,6000.00 
3707,4-47-1,3,TERRENO,PERÚ,TACNA ,TACNA ,SAMA ,CPM BOCA DEL RIO MZ 109 LT 06 ,SÍ,11071345 ,0 ,12000.00 
3708,4-47-1,4,TERRENO,PERÚ,TACNA ,TACNA ,SAMA ,CPM BOCA DEL RIO MZ 127 LT 15 ,SÍ,11071347 ,0 ,12000.00 
3709,4-47-1,5,COCHERA,PERÚ,TACNA ,TACNA ,TACNA ,AV. CRISTO REY MZ 28 LT 01 ESTACIONAMIENTO 03 ,SÍ,11108492 ,0 ,10763.74 
3710,4-47-1,6,COCHERA,PERÚ,TACNA ,TACNA ,TACNA ,AV. CRISTO REY MZ 28 LT 01 ESTACIONAMIENTO 04 ,SÍ,11108493 ,0 ,12049.38 
3711,4-47-1,7,COCHERA,PERÚ,TACNA ,TACNA ,TACNA ,AV. CRISTO REY MZ 28 LT 01 ESTACIONAMIENTO 05 ,SÍ,11108494 ,0 ,10410.07 
3712,4-47-1,8,DEPARTAMENTO,PERÚ,TACNA ,TACNA ,TACNA ,AV. CRISTO REY MZ 28 LT 01 PRIMER NIVEL ,SÍ,11108495 ,0 ,12049.38 
3713,4-47-1,9,DEPARTAMENTO,PERÚ,TACNA ,TACNA ,TACNA ,AV. CRISTO REY MZ 28 LT 01 CUARTO NIVEL RESERVA DE AIRES 401 ,SÍ,11108501 ,0 ,7486.05 
3714,4-47-1,10,DEPARTAMENTO,PERÚ,TACNA ,TACNA ,TACNA ,AV. CRISTO REY MZ 28 LT 01 CUARTO NIVEL RESERVA DE AIRES 402 ,SÍ,11108502 ,0 ,6468.00 
3715,4-47-1,11,CASA,PERÚ,TACNA ,TACNA ,TACNA ,AV. EJERCITO 1453 P.J. PARA CHICO ,SÍ,55011195 ,20011222 ,348669.79 
3716,4-47-1,12,TERRENO,PERÚ,TACNA ,TARATA ,TICACO ,CP TICACO MZ E LT 21 ,SÍ,55046841 ,20046921 ,5600.00 
3717,4-47-1,13,TERRENO,PERÚ,TACNA ,TARATA ,TARATA ,PUEBLO TRADICIONAL TARATA MZ 32 LT 12 ,SÍ,P20035871 ,0 ,10000.00 
3718,4-47-1,14,CASA,PERÚ,TACNA ,TACNA ,TACNA ,PJ PARA CHICO MZ 1 LT 05 ,SÍ,P20011220 ,0 ,103961.31 
3719,4-47-2,1,TERRENO,PERÚ,TACNA ,TACNA ,TACNA ,PROMUVI VIÑANI IV MZ. 377 LT. 14 ,SÍ,P20061263 ,0000000 ,12794.84 
3720,4-47-2,2,DEPARTAMENTO,PERÚ,ANCASH ,HUARAZ ,HUARAZ ,JR CARLOS ALBERTO IZAGUIRRE NRO 749-757-761-767 Y JR AMADEO FIGUEROA 1016 ,SÍ,11133902 ,37058781 ,130666.09 
3721,4-47-3,1,TERRENO,PERÚ,TACNA ,TACNA ,CORONEL GREGORIO ALBARRACIN LANCHIPA ,PROMUVI IV MZ. 344 LT 21 VIÑANI ,NO, , ,9120.00 
3722,4-47-3,2,CASA,PERÚ,TACNA ,TACNA ,CORONEL GREGORIO ALBARRACIN LANCHIPA ,ASOC. ATMAT MZ E LT 02 ,NO, , ,31950.00 
3723,4-48-3,1, , , , , , , , , , 
3724,4-48-4,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,MIRAFLORES ,AVENIDA PARDO 530- 2102 ,SÍ,11771499 ,- ,753124.55 
3725,4-48-10,1,CASA,PERÚ,LIMA ,LIMA ,ATE ,LOS TILOS 139 ,SÍ,P022 ,4979 ,137811.00 
3726,4-48-19,1, , , , , , , , , , 
3727,4-48-21,1,CASA Y TERRENO,ECUADOR, , , ,"SECTOR JACARIN, PARROQUIA SOLANO ",NO, , ,672000.00 
3728,4-49-1,1, , , , , , , , , , 
3729,4-49-2,1,CASA,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,JR. A. VALDELOMAR 539 ,SÍ,000 ,357422 ,101862.59 
3730,4-49-2,2,CASA,PERÚ,LIMA ,LIMA ,SAN ISIDRO ,CALLE LAS GARZAS 436 ,SÍ,000 ,7061062 ,345584.23 
3731,4-49-3,1,VIVIENDA,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,"CERRO GRIS MZA. N-1, LT. 3 ",NO, , ,159983.12 
3732,4-49-4,1, , , , , , , , , , 
3733,4-49-5,1, , , , , , , , , , 
3734,4-49-6,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,LINCE ,"EMILIO ALTHAUS 660, DPTO. 402 ",SÍ,12713738 ,000 ,125000.00 
3735,4-49-6,2,DEPARTAMENTO 2,PERÚ,LIMA ,LIMA ,LINCE ,"EMILIO ALTHAUS 660, DPTO. 501 ",SÍ,12713740 ,000 ,125000.00 
3736,4-49-6,3,DEPARTAMENTO 3,PERÚ,LIMA ,LIMA ,LINCE ,"EMILIO ALTHAUS 660, DPTO. 502 ",SÍ,12713741 ,0 ,125000.00 
3737,4-49-7,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,RESIDENCIAL MONTE CAOBA H-202 ,NO, , ,120000.01 
3738,4-49-8,1, , , , , , , , , , 
3739,4-49-9,1,CASA,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,OCÉANO ATLÁNTICO 148 ,SÍ,0 ,54965 ,281401.00 
3740,4-49-9,2,DEPTO,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,AV. BRASIL 1188 - 403 ,NO, , ,59398.00 
3741,4-49-10,1, , , , , , , , , , 
3742,4-49-11,1,CASA,PERÚ,LIMA ,LIMA ,LOS OLIVOS ,MZ2 LT19 AAHH LAURA CAKER ,SÍ,55509758 ,496 ,40000.00 
3743,4-49-11,2,TERRENO,PERÚ,HUANCAVELICA ,TAYACAJA ,DANIEL HERNANDEZ ,CARRETERA COLCABAMBA SN/CASERIO LA COLPA ,NO, , ,35000.00 
3744,4-49-12,1, , , , , , , , , , 
3745,4-49-13,1,INMUEBLE,PERÚ,LIMA ,LIMA ,CARABAYLLO ,COP.AGRARIA .U ,SÍ,PO1008758 ,0 ,50000.00 
3746,4-49-13,2,INMUEBLE,PERÚ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO ,A. LAS TOMAS LT.2 ,SÍ,12418250 ,0 ,34272.60 
3747,4-49-13,3,INMUEBLE,PERÚ,LIMA ,LIMA ,LURIGANCHO ,AV.LOS CISNES LT.2A ,SÍ,12546543 ,0 ,419473.28 
3748,4-49-13,4,INMUEBLE,PERÚ,LIMA ,LIMA ,LURIGANCHO ,AV. NIEVENIA ,NO, , ,71181.11 
3749,4-49-15,1,INMUEBLE,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,"JIRON DANIEL ALOMIA ROBLES 274, DPTO. 301 ",SÍ,11498622 ,0 ,68000.00 
3750,4-49-15,2,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,"CALLE LA CUESTA 176, ESTAC. 6, EDIFICO D ",SÍ,11498631 ,0 ,10000.00 
3751,4-49-16,1,INMUEBLE,PERÚ,LIMA ,LIMA ,MIRAFLORES ,CALLE GENERAL SUAREZ 1111-A ,SÍ,1228 ,7295 ,4652690.00 
3752,4-49-16,2,INMUEBLE,PERÚ,LIMA ,LIMA ,MIRAFLORES ,CALLE GENERAL SUAREZ 1111-D ,SÍ,1228 ,7298 ,4527467.00 
3753,4-49-16,3,INMUEBLE,PERÚ,LIMA ,LIMA ,MIRAFLORES ,CALLE GENERAL SUAREZ 1101 ,SÍ,1228 ,7293 ,4472422.00 
3754,4-49-16,4,INMUEBLE,PERÚ,LIMA ,LIMA ,BARRANCO ,"JR. TARAPACA 146,150,154 ",SÍ,1106 ,6966 ,420000.00 
3755,4-49-16,5,INMUEBLE,PERÚ,LIMA ,LIMA ,MIRAFLORES ,CALLE SALAVERRY 240 - ES25B ,SÍ,1142 ,2882 ,1055744.00 
3756,4-49-17,1,CASA,PERÚ,AMAZONAS ,LUYA ,LUYA ,JR. BOLOGNESI 272 ,SÍ,11015460 ,5460 ,36000.00 
3757,4-49-18,1,INMUEBLE,PERÚ,LIMA ,LIMA ,SAN LUIS ,"MZA. J, LOTE 4, URB. LAS VIÑAS DE SAN LUIS ",SÍ,13051521 ,0 ,7969.12 
3758,4-49-19,1, , , , , , , , , , 
3759,4-49-20,1,INMUEBLE,PERÚ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO ,"ASOCIACIÓN O COMERCIANTE MZA. 2, D, LOTE 18 ",SÍ,55344506 ,0 ,481500.01 
3760,4-49-20,2,INMUEBLE,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,CALLE DOÑA DELMIRA 201 -C ,NO, , ,385200.01 
3761,4-49-21,1,LOCAL,PERÚ,LIMA ,LIMA ,LIMA ,JR. CANGALLO 875 ,NO, , ,0.00 
3762,4-49-22,1,CASA,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,JR. BARCELONA 259 A ,SÍ,40858253 ,0 ,10377044.00 
3763,4-49-23,1, , , , , , , , , , 
3764,4-49-24,1, , , , , , , , , , 
3765,4-49-25,1,INMUEBLE,PERÚ,LIMA ,LIMA ,SANTA MARIA DEL MAR ,"MZA. K, LT. 8 ",NO, , ,9746.95 
3766,4-49-26,1, , , , , , , , , , 
3767,4-49-27,1, , , , , , , , , , 
3768,4-49-28,1,INMUEBLE,PERÚ,LIMA ,LIMA ,VILLA EL SALVADOR ,"MZA. K, LT. 20, SECTOR 3, GRUPO 13 ",SÍ,12414472 ,0 ,60000.00 
3769,4-49-28,2,FINCA,PERÚ,AMAZONAS ,CHACHAPOYAS ,MARISCAL CASTILLA ,HUAMANPATA FUNDO WILSON CORAZON DE LEON ,NO, , ,120000.00 
3770,4-49-28,3,CASA,PERÚ,AMAZONAS ,CHACHAPOYAS ,MARISCAL CASTILLA ,HUAMANPATA FUNDO WILSON CORAZON DE LEON ,NO, , ,80000.00 
3771,4-49-29,1, , , , , , , , , , 
3772,4-49-30,1,TERRENO,PERÚ,HUANUCO ,LEONCIO PRADO ,LUYANDO ,MAPRESA ,SÍ,11044150 ,0 ,7912.00 
3773,4-49-31,1, , , , , , , , , , 
3774,4-49-32,1, , , , , , , , , , 
3775,4-49-33,1,CASA,ESTADOS UNIDOS, , , ,"CLEARWATER 2378, NASH STRET 66765 ",NO, , ,0.00 
3776,4-49-34,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SAN BORJA ,AV LAS ARTE NORTE N°259-201 ,SÍ,0 ,0 ,320000.00 
3777,4-49-34,2,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SAN BORJA ,AV LAS ARTE NORTE N°259- 402 ,SÍ,0 ,0 ,640000.00 
3778,4-49-34,3,TERRENO,PERÚ,LIMA ,CAÑETE ,SANTA CRUZ DE FLORES ,LOT.10 SAN VICENTE DE PAZ ,NO, , ,21000.00 
3779,4-49-35,1, , , , , , , , , , 
3780,4-49-36,1, , , , , , , , , , 
3781,4-50-2,1,INMUEBLE,PERÚ,UCAYALI ,CORONEL PORTILLO ,CALLERIA ,"JR LIMA MZ I LT4 ""AH 15 DE JULIO"" ",SÍ,00017903 ,1886 ,21829.68 
3782,4-50-2,2,INMUEBLE,PERÚ,ICA ,ICA ,ICA ,RESIDENCIAL SAN CARLOS PRIMERA ETAPA MZ B LT 14 ,SÍ,11016421 ,0064 ,20556.03 
3783,4-51-3,1,PROPIEDAD NO INSCRITO,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,CALLE JAWAI N° 137 ,NO, , ,120000.00 
3784,4-51-4,1, , , , , , , , , , 
3785,4-52-2,1,CASA,PERÚ,LIMA ,HUAURA ,SANTA MARIA ,URB. LOS CIPRECES B-20 ,SÍ,50005768 ,C003 ,141299.15 
3786,4-52-2,2,TERRENO,PERÚ,LIMA ,HUAURA ,HUACHO ,AS. VIVIENDA VICTOR RAUL HAYA DE LA TORRE ,SÍ,1-C ,258-A-H ,19235.85 
3787,4-54-1,1,INMUEBLE,PERÚ,ICA ,CHINCHA ,SUNAMPE ,"LOS JARDINES MZA. E, LT. 22 ",SÍ,11049442 ,0 ,5512.50 
3788,4-54-1,2,INMUEBLE,PERÚ,ICA ,CHINCHA ,PUEBLO NUEVO ,"AA.HH. SAN ISIDRO MZA. 20, LT. 3 ",SÍ,07038720 ,0 ,19086.01 
3789,4-54-1,3,INMUEBLE,PERÚ,ICA ,CHINCHA ,PUEBLO NUEVO ,"AA.HH. 28 DE JULIO MZA. B, LT. 11 ",SÍ,21000846 ,0 ,10254.10 
3790,4-54-1,4,INMUEBLE,PERÚ,AYACUCHO ,HUAMANGA ,AYACUCHO ,"CALLE SUBTANJALLA MZA. T-1, LOTE 10 ",SÍ,11086301 ,0 ,3600.01 
3791,4-54-1,5,INMUEBLE,PERÚ,AYACUCHO ,HUAMANGA ,AYACUCHO ,"CALLE SUBTANJALLA MZA. T-1, LOTE 17 ",SÍ,11086210 ,0 ,3600.01 
3792,4-54-1,6,INMUEBLE,PERÚ,AYACUCHO ,HUAMANGA ,AYACUCHO ,"CALLE SUBTANJALLA MZA. T-1, LOTE 30 ",SÍ,11086214 ,0 ,3600.01 
3793,4-54-2,1,INMUEBLE,PERÚ,ICA ,ICA ,ICA ,URB. PALMERAS E-35 ,SÍ,11046333 ,0 ,130000.00 
3794,4-54-3,1, , , , , , , , , , 
3795,4-54-4,1, , , , , , , , , , 
3796,4-55-1,1,CASA,PERÚ,JUNIN ,CHANCHAMAYO ,SAN RAMON ,MZ C LOTE 5 CAMPAMENTO CHINO ,SÍ,11041348 ,0 ,20000.00 
3797,4-55-1,2,CASA,PERÚ,LIMA ,LIMA ,PUNTA HERMOSA ,MZ. G LOTE 8 LA PLANICIE ,SÍ,03247710 ,0 ,264000.00 
3798,4-55-1,3,DPTO,PERÚ,LIMA ,LIMA ,SAN ISIDRO ,CALLE FLORA TRISTAN 565 - DPTO 602 ,SÍ,46447433 ,0 ,600000.00 
3799,4-55-1,4,TERRENO AGRICOLA,PERÚ,PASCO ,OXAPAMPA ,VILLA RICA ,LAGUNA EL OCONAL S/N ,NO, , ,15000.00 
3800,4-55-1,5,TIENDA COMERCIAL,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,PASAJE LA PASCANA 128 CC MONTERRICO ,SÍ,44823063 ,0 ,150000.00 
3801,4-55-2,1,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,JR. CALIXTO PACHITEA ,SÍ,02007168 ,13785 ,610147.90 
3802,4-55-2,2,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,CALLE REAL 885 ,SÍ,02010420 ,18336 ,235517.40 
3803,4-55-2,3,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,CALLE REAL 885 ,SÍ,02014134 ,23163 ,347972.88 
3804,4-55-2,4,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,AV. GIRALDEZ 354-356 ,SÍ,02014678 ,24011 ,303209.02 
3805,4-55-2,5,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,MZ C LOTE 7 URB. SAN JOSÉ ,SÍ,02015577 ,25236 ,204775.20 
3806,4-55-2,6,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,CALLE REAL 445-451-449-455 ,SÍ,02017462 ,27987 ,1383791.31 
3807,4-55-2,7,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,CALLE REAL 885 LOTE 3 ,SÍ,11036729 ,0 ,89347.90 
3808,4-55-2,8,PREDIO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,MZ L LOTE 13 URB. LA MERCED ,SÍ,11037478 ,0 ,155159.60 
3809,4-55-3,1, , , , , , , , , , 
3810,4-55-4,1,CASA,PERÚ,HUANUCO ,HUANUCO ,AMARILIS ,JR PILLCOMOZO MZ A LOTE 2 ,SÍ,11001833 ,0 ,80000.00 
3811,4-55-5,1,CASA,PERÚ,JUNIN ,HUANCAYO ,CHILCA ,JR AREQUIPA 1553 ,NO, , ,200000.00 
3812,4-55-5,2,TERRENO,PERÚ,JUNIN ,HUANCAYO ,HUANCAYO ,AV CIRCUNVALACIÓN S/N ,NO, , ,150000.00 
3813,4-55-5,3,TERRENO,PERÚ,JUNIN ,HUANCAYO ,CHILCA ,MZ T LOTE 40 CENTRO POBLADO CHILCA ,SÍ,11143928 ,16070424 ,150000.00 
3814,4-56-1,1, , , , , , , , , , 
3815,4-56-2,1,TERRENO,PERÚ,TUMBES ,ZARUMILLA ,AGUAS VERDES ,PANAMERICANA NORTE S/N AL COSTADO DE ESSALUD ,NO, , ,6000.00 
3816,4-56-2,2,TERRENO,PERÚ,TUMBES ,ZARUMILLA ,AGUAS VERDES ,A.A.H.H HEROES DE CENEPA CALLE C S/N ,NO, , ,14000.00 
3817,4-56-3,1,CHACRA,PERÚ,TUMBES ,TUMBES ,CORRALES ,PREDIO LA CRUZ U.C.1138 ,SÍ,04005317 ,007470 ,420000.00 
3818,4-56-3,2,CHACRA,PERÚ,TUMBES ,TUMBES ,CORRALES ,LOTE 4 Y LOTE 6 LATERAL G CP/PARCELA RC 11547 ,SÍ,04000508 ,1622 ,140000.00 
3819,4-57-2,1,CASA,PERÚ,LIMA ,CAÑETE ,MALA ,AV. ANTIGUA PANAMERICANA SUR 136 - MALA ,SÍ,90187694 ,C00006 ,250000.00 
3820,4-57-2,2,CASA,PERÚ,LIMA ,CAÑETE ,MALA ,A. ANTIGUA PANAMERICANA SUR S/N ,SÍ,21108688 ,C00003 ,150000.00 
3821,4-57-2,3,CASA,PERÚ,LIMA ,CAÑETE ,SAN ANTONIO ,AV. LA LIBERTAD 371 ,SÍ,P17050661 ,00002 ,60000.00 
