,id_hdv,univ_rec,univ_name,has_univ_complete,univ_career,univ_gradute,univ_bachelorette,univ_year,univ_title,univ_title_year
2369,4-31-24,1,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ ,SÍ,EDUCACIÓN ,SÍ,SÍ,2013 ,SÍ,2015 
2370,4-31-25,1,UNIVERSIDAD DE LIMA ,SÍ,COMUNICACIÓN ,SÍ,SÍ,2003 ,NO, 
2371,4-31-26,1,SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2001 ,SÍ,2002 
2372,4-31-27,1, , , , , , , , 
2373,4-31-28,1,UNIVERSIDAD PRIVADA JUAN PABLO II ,NO,ESTOMATOLOGÍA ,NO,NO, ,NO, 
2374,4-31-29,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,ECONOMÍA ,SÍ,SÍ,1995 ,SÍ,1996 
2375,4-31-31,1,UNIVERSIDAD PRIVADA TELESUP ,NO,ADMINISTRACIÓN - FINANZAS Y NEGOCIOS GLOBALES ,NO,NO, ,NO, 
2376,4-31-32,1,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO ,NO,LETRAS ,NO,NO, ,NO, 
2377,4-31-33,1,UNIVERSIDAD NACIONAL DEL CALLAO ,SÍ,INGENIERÍA QUÍMICA ,SÍ,SÍ,2014 ,SÍ,2015 
2378,4-31-34,1, , , , , , , , 
2379,4-31-35,1, , , , , , , , 
2380,4-31-36,1,UNIVERSIDAD SAN MARTÍN DE PORRES ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1987 ,SÍ,1991 
2381,4-32-3,1, , , , , , , , 
2382,4-33-1,1,UNIVERSIDAD PERUANA CAYETANO HEREDIA ,SÍ,MEDICINA ,SÍ,SÍ,2008 ,SÍ,2009 
2383,4-33-2,1,JAIME BAUSATE Y MESA ,SÍ,PERIODISMO ,SÍ,SÍ,2012 ,SÍ,2012 
2384,4-33-3,1,UNIVERSIDAD SAN LUIS GONZAGA DE ICA ,SÍ,ODONTOLOGÍA ,SÍ,SÍ,2001 ,SÍ,2002 
2385,4-33-4,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,SÍ,INGENIERÍA GEOGRÁFICA ,SÍ,SÍ,2005 ,NO, 
2386,4-34-1,1,UNIVERSIDAD NACIONAL DE TRUJILLO ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1996 ,SÍ,1998 
2387,4-34-2,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,CIENCIAS CONTABLES ,SÍ,SÍ,2000 ,SÍ,2000 
2388,4-34-2,2,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2013 ,SÍ,2014 
2389,4-34-3,1,UNIVERSIDAD DE PIURA ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2002 ,SÍ,2003 
2390,4-34-4,1,UNIVERSIDAD CATÓLICA DE LOS ÁNGELES DE CHIMBOTE ,SÍ,EDUCACIÓN INICIAL ,SÍ,SÍ,2009 ,SÍ,2010 
2391,4-34-4,2,UNIVERSIDAD CATÓLICA DE TRUJILLO ,NO,GESTIÓN PÚBLICA Y GOBERNABILIDAD ,NO,NO, ,NO, 
2392,4-34-5,1,UNIVERSIDAD NACIONAL DE PIURA ,NO,INGENIERO ZOOTECNISTA ,NO,NO, ,NO, 
2393,4-34-6,1,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE ,SÍ,OBSTETRICIA ,SÍ,SÍ,2008 ,SÍ,2008 
2394,4-34-7,1,PEDRO RUIZ GALLO ,SÍ,EDUCACIÓN ,SÍ,SÍ,2011 ,SÍ,2015 
2395,4-34-7,2,PEDRO RUIZ GALLO ,NO,DERECHO ,NO,NO, ,SÍ,2011 
2396,4-35-2,1,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,SÍ,ARQUITECTURA ,SÍ,SÍ,2015 ,NO, 
2397,4-35-3,1,UNIVERSIDAD NACIONAL DE CAJAMARCA ,SÍ,SOCIOLOGIA ,SÍ,SÍ,2004 ,SÍ,2009 
2398,4-35-4,1,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2009 ,SÍ,2009 
2399,4-35-5,1,UNIVERSIDAD PEDRO RUIZ GALLO ,SÍ,EDUCACION ,SÍ,SÍ,2014 ,SÍ,2018 
2400,4-35-6,1,UNIVERSIDAD NACIONAL DE SAN MARCOS ,SÍ,CIENCIAS MATEMATICAS PURAS ,SÍ,SÍ,1978 ,SÍ,1988 
2401,4-36-1,1,UNIVERSIDAD PRIVADA SAN CARLOS ,SÍ,CONTABILIDAD Y FINANZAS ,NO,NO, , , 
2402,4-36-2,1,UNIVERSIDAD NACIONAL SAN AGUSTÍN DE AREQUIPA ,SÍ,DERECHO ,SÍ,SÍ,1985 ,SÍ,2000 
2403,4-36-3,1,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ ,SÍ,ADMINISTRACION Y MARKETING ,SÍ,SÍ,2013 , , 
2404,4-36-4,1, , , , , , , , 
2405,4-36-5,1, , , , , , , , 
2406,4-37-1,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,MEDICINA VETERINARIA Y ZOOTECNIA ,SÍ,SÍ,1977 ,SÍ,1978 
2407,4-37-2,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,MEDICINA VETERINARIA Y ZOOTECNIA ,SÍ,SÍ,2004 ,SÍ,2009 
2408,4-37-2,2,UNIVERSIDAD ALAS PERUANAS ,NO,DERECHO , , , , , 
2409,4-37-3,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,TURISMO ,SÍ,SÍ,1998 ,SÍ, 
2410,4-37-3,2,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,CIENCIAS JURIDICAS Y POLITICAS ,SÍ,SÍ,2005 ,SÍ,2012 
2411,4-37-4,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,MEDICINA VETERINARIA Y ZOOTECNIA ,SÍ,SÍ,2003 ,SÍ,2007 
2412,4-37-5,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,INGENIERO AGRONOMO ,SÍ,SÍ,2011 ,SÍ,2018 
2413,4-37-5,2,UNIVERSIDAD ALAS PERUANAS ,NO,DERECHO , , , , , 
2414,4-38-1,1,UNIVERSIDAD CÉSAR VALLEJO ,NO,INGENIERIA CIVIL , , , ,NO, 
2415,4-38-2,1,UNIVERSIDAD JOSE CARLOS MARIATEGUI ,SÍ,CONTABILIDAD , , , ,NO, 
2416,4-38-3,1,UNA-PUNO ,SÍ,CIENCIAS CONTABLES Y ADMINISTRATIVAS ,SÍ,SÍ,2002 ,SÍ,2003 
2417,4-38-3,2,UJCM-MOQUEGUA ,SÍ,DERECHO ,SÍ,SÍ,2018 ,SÍ,2018 
2418,4-38-4,1,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ ,SÍ,INGENIERIA CIVIL ,SÍ,SÍ,2018 , , 
2419,4-38-5,1,UNIVERSIDAD CATOLICA LOS ANGELES CHIMBOTE ,SÍ,DERECHO ,SÍ,SÍ,2018 ,SÍ,2018 
2420,4-39-1,1, , , , , , , , 
2421,4-39-2,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,NO,ARQUITECTURA Y URBANISMO ,NO,NO, ,NO, 
2422,4-39-3,1,SAN MARTIN DE PORRES ,SÍ,CIENCIAS DE LA COMUNICACION , , , ,SÍ,2002 
2423,4-39-4,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,LICENCIADA EN EDUCACION INICIAL ,SÍ,SÍ,1994 ,SÍ,2003 
2424,4-40-1,1,UNIVERSIDAD PERUANA DEL CENTRO ,NO,INGENIERA CIVIL ,NO,NO, ,NO, 
2425,4-40-2,1, , , , , , , , 
2426,4-40-3,1,UNIVERSIDAD NACIONAL DE HUANCAVELICA ,SÍ,INGIENERIA DE AGRONOMÍA ,SÍ,SÍ,2016 ,NO, 
2427,4-41-1,1,UNIVERSIDAD CIENTÍFICA DEL PERÚ ,NO,CIENCIAS DE LA COMUNICACION ,NO,NO, ,NO, 
2428,4-41-3,1,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA ,SÍ,INGENIERIA FORESTAL ,SÍ,SÍ,2017 ,NO, 
2429,4-42-1,1,UNIVERSIDAD DE ZARAGOZA ,SÍ,DERECHO ,SÍ,SÍ,2005 ,SÍ,2005 
2430,4-42-2,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,ADMINISTRACIÓN ,SÍ,SÍ,1995 ,SÍ,2005 
2431,4-42-4,1,UNIVERSIDAD PARTICULAR ANDINA DEL CUSCO ,NO,DERECHO Y CIENCIAS POLÍTICAS ,NO,NO, ,NO, 
2432,4-42-5,1,INCA GARCILASO DE LA VEGA ,NO,COMERCIO EXTERIOR Y RELACIONES INTERNACIONALES ,NO,NO, ,NO, 
2433,4-43-4,1, , , , , , , , 
2434,4-44-1,1,UNIVERSIDAD NACIONAL DE TRUJILLO ,SÍ,MEDICINA HUMANA ,SÍ,SÍ,2000 ,SÍ,2000 
2435,4-44-2,1,"UNIVERSIDAD PRIVADA ""VICTOR ANDRES BELAUNDE"" LEY N° 23851 ",SÍ, ,SÍ,SÍ,1989 ,SÍ,1999 
2436,4-44-2,2,"UNIVERSIDAD PRIVADA ""VICTOR ANDRES BELAUNDE"" LEY N° 23851 ",SÍ, ,SÍ,SÍ,1989 ,SÍ,1999 
2437,4-44-3,1,UNIVERSAIDAD NACIONAL PEDRO RUIZ GALLO - LAMBAYEQUE ,SÍ,LICENCIADO EN EDUCACION - NIVEL PRIMARIO ,SÍ,SÍ,2014 ,SÍ,2015 
2438,4-45-2,1,UNIVERSIDAD PRIVADA ANTENOR ORREGO TRUJILLO ,SÍ,MEDICINA HUMANA ,SÍ,SÍ,2004 ,SÍ,2004 
2439,4-45-3,1, , , , , , , , 
2440,4-46-1,1,ESCUELA SUPERIOR DE MEDICINA ,SÍ,MEDICINA ,SÍ,SÍ,1968 ,SÍ,1996 
2441,4-46-2,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,CONTABILIAD ,NO,NO, ,NO, 
2442,4-46-3,1, , , , , , , , 
2443,4-46-4,1,UNIVERSIDAD CESAR VALLEJO ,SÍ,INGENIERIA DE SISTEMAS ,SÍ,SÍ,2015 ,SÍ,2015 
2444,4-47-1,1,JOSE CARLOS MARIATEGUI ,SÍ,DERECHO ,SÍ,SÍ,2019 ,NO, 
2445,4-47-2,1,UNIVERSIDAD PRIVADA DE TACNA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2005 ,SÍ,2007 
2446,4-47-3,1, , , , , , , , 
2447,4-48-3,1,UNIVERSIDAD RICARDO PALMA ,NO,CIENCIAS BIOLOGICAS , , , , , 
2448,4-48-4,1,UNIVERSIDAD DE LIMA ,SÍ, ,SÍ,SÍ,2006 ,SÍ,2008 
2449,4-48-10,1,INCA GARCILAZO DE LA VEGA ,SÍ,CONTABILIDAD ,SÍ,SÍ,1987 ,SÍ,1988 
2450,4-48-19,1,INCA GARCILASO DE LA VEGA ,SÍ,CIENCIAS FARMACEUTICAS Y BIOQUIMICA ,SÍ,SÍ,2014 ,SÍ,2015 
2451,4-48-21,1,UNIVERSIDAD DE LIMA ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,1986 ,NO, 
2452,4-48-28,1,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL ,SÍ,LICENCIADO EN EDUCACION ,SÍ,SÍ,1997 ,SÍ,1998 
2453,4-49-1,1,ESCUELA DE OFICIALES POLICIA NACIONAL ,SÍ,ADMINISTRACION Y CIENCIAS POLICIALES ,SÍ,SÍ,2013 ,SÍ,2013 
2454,4-49-2,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO ,SÍ,SÍ,1985 ,SÍ,1987 
2455,4-49-2,2,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,HISTORIA ,SÍ,SÍ,1997 ,SÍ,1999 
2456,4-49-3,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,SOCIOLOGIA ,SÍ,SÍ,1975 ,NO, 
2457,4-49-3,2,UNIVERSIDAD NACIONAL DE SAN MARCOS ,SÍ,PERIODISTA ,SÍ,SÍ,1975 ,SÍ,1975 
2458,4-49-4,1,UNIVERSIDAD INCA GARCILASO DE LA VAGA ,SÍ,DENTISTA ,SÍ,SÍ,1999 ,SÍ,2000 
2459,4-49-5,1,INCA GARCILASO DE LA VEGA ,NO,DERECHO ,NO,NO, ,NO, 
2460,4-49-6,1,BECADO A LA ARGENTINA ,SÍ,LICENCIATURA EN SEGURIDAD ,SÍ,SÍ,1987 ,SÍ,1988 
2461,4-49-6,2,ESCUELA OFICIALES PNP ,SÍ,OFICIAL PNP ,SÍ,SÍ,1976 ,SÍ,1976 
2462,4-49-7,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,SÍ,LICENCIADA EN ADMINISTRACIÓN CON MENCIÓN EN ADMINISTRACIÓN DE EMPRESAS ,SÍ,SÍ, ,SÍ,2011 
2463,4-49-8,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,FACULTAD DE CIENCIAS CONTABLES ,SÍ,SÍ,1989 ,SÍ,1990 
2464,4-49-9,1,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ ,SÍ,INGENIERÍA CIVIL ,SÍ,SÍ,1987 ,SÍ,1989 
2465,4-49-10,1,UNIVERSIDAD SAN MARTÍN DE PORRES ,SÍ,CIENCIAS ADMINISTRATIVAS ,SÍ,SÍ,1992 ,SÍ,1993 
2466,4-49-11,1,UNE ENRIQUE GUZMÁN Y VALLE ,SÍ,ADMINISTRACIÓN ,SÍ,SÍ,2014 ,NO, 
2467,4-49-12,1,UNIVERSIDAD JOSE CARLOS MARIATEGUI ,SÍ,DERECHO ,SÍ,SÍ,2019 , , 
2468,4-49-13,1, , , , , , , , 
2469,4-49-15,1,UNIVERSIDAD SAN MARTIN DE PORRAS ,SÍ,DERECHO ,SÍ,SÍ,1977 ,SÍ,1977 
2470,4-49-16,1,UNIVERSIDAD PERUANA DE LAS AMERICAS ,NO,DERECHO ,NO,NO, ,NO, 
2471,4-49-17,1, , , , , , , , 
2472,4-49-18,1, , , , , , , , 
2473,4-49-19,1,UNIVERSIDAD GARCILAZO DE LA VEGA ,SÍ,CIRUJANO DENTISTA - ODONTOLOGA ,SÍ,SÍ,2007 ,SÍ,2008 
2474,4-49-20,1,UNIVERSIDAD ESCUELA DE OFICIALES ,SÍ,LICENCIA EN ADMINISTRACIÓN Y CIENCIAS POLICIALES ,SÍ,SÍ,2016 ,SÍ,2016 
2475,4-49-21,1,UNIVERSIDAD DE SAN MARTÍN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,2009 ,SÍ,2010 
2476,4-49-21,2,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA ,SÍ,MEDICINA HUMANA ,SÍ,SÍ,2018 ,SÍ,2019 
2477,4-49-22,1,UNIVERSIDAD SAN MARTÍN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,2000 ,SÍ,2003 
2478,4-49-22,2,UNIVERSIDAD PERUANA DE LOS ANDES ,NO,CONTABILIDAD ,NO,NO, ,NO, 
2479,4-49-23,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,SÍ,DERECHO ,SÍ,SÍ,2014 ,SÍ,2014 
2480,4-49-23,2,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,SÍ,PSICOLOGIA ,SÍ,SÍ,2017 ,NO, 
2481,4-49-24,1, , , , , , , , 
2482,4-49-25,1, , , , , , , , 
2483,4-49-26,1, , , , , , , , 
2484,4-49-27,1,UNIVERSIDAD DE SAN MARTÍN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,2015 ,NO, 
2485,4-49-28,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,CIENCIAS CONTABLES ,SÍ,SÍ,2009 ,SÍ,2010 
2486,4-49-28,2,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS ,NO,DERECHO , , , , , 
2487,4-49-29,1,UNIVERSIDAD SAN MARTÍN DE PORRES ,SÍ,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES ,SÍ,SÍ,2018 ,NO, 
2488,4-49-30,1,INCA GARCILAZO DE LA VEGA ,SÍ,ECONOMÍA ,SÍ,SÍ,2011 ,SÍ,2011 
2489,4-49-31,1,INCA GARCILASO DE LA VEGA ,NO,DERECHO ,NO,NO, ,NO, 
2490,4-49-32,1, , , , , , , , 
2491,4-49-33,1,CENTRO DE INSTRUCCIÓN GUARDIA CIVIL ,SÍ,ADMINISTRACIÓN DE CIENCIAS POLICIALES ,SÍ,SÍ,1977 ,SÍ,1977 
2492,4-49-33,2,UNIVERSIDAD HISPANA SAN JOSÉ CALIFORNIA ,SÍ,ENGLISH AS A SECOND LANGUAGE ,SÍ,SÍ,1990 ,NO, 
2493,4-49-34,1,SAN MARTIN DE PORRAS ,SÍ,DERECHO ,SÍ,SÍ,1993 ,SÍ,1994 
2494,4-49-35,1,ESCUELA DE PERIODISMO JAIME BAUSATE Y MEZA ,SÍ,LICENCIADA EN PERIODISMO ,SÍ,SÍ,2006 ,SÍ,2009 
2495,4-49-36,1,INSTITUTO PERUANO NACIONAL MONTERRICO ,SÍ,EDUCACIÓN INGLES ,SÍ,SÍ,2011 ,SÍ,2012 
2496,4-50-2,1,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA DE TINGO MARIA ,SÍ,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS ,SÍ,SÍ,1984 ,SÍ,1986 
2497,4-51-1,1,SAN MARTIN DE PORRES ,SÍ,ENFERMERIA ,SÍ,SÍ,1999 ,SÍ,2000 
2498,4-51-3,1,NACIONAL JOSE FAUSTINO SANCHEZ CARRION ,SÍ,EDUCACION ,SÍ,SÍ,1992 ,SÍ,1994 
2499,4-51-4,1,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA ,SÍ,INGENIERIA AGRICOLA ,SÍ,SÍ,1992 ,SÍ,1992 
2500,4-52-2,1,UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION ,SÍ,CONTABILIDAD ,SÍ,SÍ,1989 ,SÍ,1994 
2501,4-52-2,2,UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION ,SÍ,EDUCACION ,SÍ,SÍ,1992 ,SÍ,1992 
2502,4-54-1,1,UNIVERSIDAD SAN LUIS GONZAGA DE ICA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2011 ,SÍ,2012 
2503,4-54-2,1,UNIVERSIDAD SAN LUIS GONZAGA ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2015 ,NO, 
2504,4-54-3,1,UNIVERSIDAD SAN LUIS GONZAGA DE ICA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2011 ,SÍ,2013 
2505,4-54-4,1,UNIVERSIDAD PONTIFICIA CATOLICA DEL PERU ,NO,CIENCIAS SOCIALES , , , , , 
2506,4-55-1,1,PONTIFICIA UNIVERSITARIA CATOLICA DEL PERÚ ,SÍ,ANTROPOLOGIA ,SÍ,SÍ,2011 ,SÍ,2012 
2507,4-55-2,1, , , , , , , , 
2508,4-55-3,1,UNIVERSIDAD DE LIMA ,SÍ,DERECHO ,SÍ,SÍ,2017 ,SÍ,2019 
2509,4-55-4,1,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN ,SÍ,CIENCIAS DE LA EDUCACIÓN ,SÍ,SÍ,2010 ,NO, 
2510,4-55-5,1,UNIVERSIDAD CÉSAR VALLEJO ,SÍ,EDUCACIÓN PRIMARIA ,SÍ,SÍ,2017 ,NO, 
2511,4-56-1,1,JAIME BAUSATE Y MEZA ,SÍ,PERIODISMO ,SÍ,SÍ,2016 ,SÍ,2016 
2512,4-56-2,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,ECONOMIA ,SÍ,SÍ,2011 , , 
2513,4-56-3,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1994 ,SÍ,1994 
2514,4-57-2,1,UNIVERSIDAD NACIONAL DANIEL ALCÍDES CARRIÓN ,SÍ,CIENCIAS DE LA EDUCACION ,SÍ,SÍ,2006 ,NO, 
2515,4-57-3,1,UNIVERSIDAD PRIVADA DE ICA ,SÍ,DERECHO ,SÍ,SÍ,2019 , , 
2516,4-57-4,1,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA ,SÍ,INGENIERÍA AGRÍCOLA ,SÍ,SÍ,1996 ,SÍ,1999 
2517,4-58-1,1,UNIVERSIDAD DANIEL ALCIDES CARRION ,SÍ,CIENCIAS DE LA EDUCACION ,SÍ,SÍ,2014 ,SÍ,2016 
2518,4-58-2,1,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION ,SÍ,EDUCACION ,SÍ,SÍ,1987 ,SÍ,1989 
2519,4-58-3,1,UNIVERSIDAD PEDRO RUIZ GALO ,SÍ,EDUCACION PRIMARIA ,SÍ,SÍ,2014 ,SÍ,2017 
2520,4-59-1,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,DERECHO ,SÍ,SÍ,2007 ,SÍ,2007 
2521,4-59-2,1,UNIVERSIDAD NACIONAL AMAZÓNICA DE MADRE DE DIOS ,NO,INGENIERÍA AGROINDUSTRIAL ,NO,NO, ,NO, 
2522,4-60-1,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,INGENIERÍA CIVIL ,SÍ,SÍ,1999 ,SÍ,2009 
2523,4-60-1,2,UNIVERSIDAD NACIONAL DE INGENIERÍA ,NO,INGENIERÍA QUÍMICA ,NO,NO, ,NO, 
2524,4-60-2,1,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN ,SÍ,ENFERMERÍA , , , ,SÍ,2010 
2525,4-60-3,1, , , , , , , , 
2526,4-61-1,1,UNIVERSIDAD NACIONAL DEL ALTIPLANO ,SÍ,SOCIOLOGÍA ,SÍ,SÍ,1979 ,SÍ,1989 
2527,4-61-2,1,UNIVERSIDAD MAYOR DE SAN ANDRES ,SÍ,ODONTOLOGÍA ,SÍ,SÍ,1997 ,SÍ,1997 
2528,4-61-3,1,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ ,SÍ,DERECHO ,SÍ,SÍ,2018 ,SÍ,2018 
2529,4-61-4,1,UNIVERSIDAD CATÓLICA SANTA MARÍA AREQUIPA ,SÍ,ENFERMERÍA ,SÍ,SÍ,1989 ,SÍ,1991 
2530,4-61-5,1, , , , , , , , 
2531,4-62-1,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO Y CIENCIA POLITICA ,SÍ,SÍ,1990 ,SÍ,1991 
2532,4-62-2,1,UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION ,SÍ,INGENIERIA AGRONOMICA ,SÍ,SÍ,2015 ,NO, 
2533,4-62-3,1,UNIVERSIDAD PRIVADA TELESUP ,NO,DERECHO CORPORATIVO ,NO,NO, ,NO, 
2534,4-62-4,1,UNIVERSIDAD PRIVADA SAN PEDRO ,SÍ,CIENCIAS CONTABLES Y FINANCIERAS ,SÍ,SÍ,2015 ,SÍ,2017 
2535,4-63-1,1,UNIVERSIDAD NACIONAL ,SÍ,SEGUNDA ESPECIALIDAD EN SPIQUIATRIA ,SÍ,SÍ,2017 ,NO, 
2536,4-63-1,2,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,MEDICINA HUMANA ,SÍ,SÍ,2012 ,SÍ,2012 
2537,4-63-2,1, , , , , , , , 
2538,4-63-3,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,FACULTAD DE ARQUITECTURA Y URBANISMO ,SÍ,SÍ,2011 ,SÍ,2014 
2539,4-63-4,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,DERECHO Y CIENCIAS POLÍTICA ,SÍ,SÍ,2014 ,SÍ,2016 
2540,4-63-6,1,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE ,SÍ,DERECHO ,SÍ,SÍ,2015 ,NO, 
2541,4-63-7,1,NACIONAL DE PIURA ,SÍ,DERECHO EN CIENCIAS POLITICAS ,SÍ,SÍ,2019 ,NO, 
2542,4-64-1,1,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ ( PUCP) ,NO,DERECHO ,NO,NO, ,NO, 
2543,4-64-2,1, , , , , , , , 
2544,4-64-3,1,CESAR VALLEJO ,NO,DERECHO , , , , , 
2545,4-64-4,1,UNIVERSIDAD JOSÉ FAUSTINO SANCHEZ CARRION ,SÍ,EDUCACIÓN SECUNDARIA ,SÍ,SÍ,1989 , , 
2546,4-65-1,1,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN ,SÍ,OBSTETRICIA ,SÍ,SÍ,2000 ,SÍ,2000 
2547,4-65-1,2,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN ,SÍ, ,SÍ,SÍ,2017 ,SÍ,2018 
2548,4-65-2,1,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ ,SÍ,CIENCIAS DE LA INFORMACIÓN ,SÍ,SÍ,2011 ,SÍ,2012 
2549,4-65-3,1,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2019 ,NO, 
2550,4-66-1,1, , , , , , , , 
2551,4-66-4,1, , , , , , , , 
2552,4-67-3,1,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2014 ,SÍ,2017 
2553,4-67-4,1,UNIVERSIDAD PARTICULAR DE CHICLAYO ,SÍ,DERECHO Y CIENCIAS POLITICAS , , , ,NO, 
2554,4-68-1,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,ECONOMIA ,SÍ,SÍ,1992 ,SÍ,1995 
2555,4-68-2,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL ,SÍ,CIENCIAS DE LA COMUNICACIÓN HOTELERIA ,SÍ,SÍ,2014 ,NO, 
2556,4-68-4,1,UNIVERSIDAD PEDRO RUIZ GALLO ,SÍ,LICENCIADA EN EDUCACIÓN PRIMARIA ,SÍ,SÍ,2006 ,SÍ,2019 
2557,4-68-5,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,CIENCIAS CONTABLES Y FINANCIERAS ,SÍ,SÍ,2002 ,NO, 
2558,4-68-5,2,UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE ,SÍ,CIENCIAS CONTABLES Y FINANCIERAS ,NO,NO, ,SÍ,2005 
2559,4-68-6,1,UNIVERSIDAD NACIONAL DE PIURA ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,NO,NO, ,SÍ,2014 
2560,4-68-6,2,UNIVERSIDAD ALAS PERUANAS ,SÍ,DERECHO ,SÍ,SÍ,2008 , , 
2561,4-68-7,1,UNIVERSIDAD ALAS PERUANAS ,SÍ,CIENCIAS DE LA COMUNICACIÓN ,SÍ,SÍ,2014 ,SÍ,2015 
