,id_hdv,work_rec,workplace,ocup,ruc,Address,start_year,end_year,cntr_wp,dept_wp,prov_wp,dist_wp
3909,4/19/2001,4,GOBIERNO REGIONAL HUANUCO ,PLANIFICADOR , ,CALLE CALICANTO 145 AMARILIS - HUANUCO ,2011,2011,PERÚ ,HUANUCO ,HUANUCO ,AMARILIS 
3910,4/19/2001,5,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN ,DOCENTE ,20172383531,AV. UNIVERSITARIA 601-607- CAYHUAYNA ,2019,HASTA LA ACTUALIDAD,PERÚ ,HUANUCO ,HUANUCO ,PILLCO MARCA 
3911,4/20/2001,1,BURBUJITAS LAVANDERÍA ,NEGOCIO INDEPENDIENTE ,10435991934,JIRÓN HUANCAVELICA N° 316 ,2014,HASTA LA ACTUALIDAD,PERÚ ,APURIMAC ,ABANCAY ,ABANCAY 
3912,4/20/2002,1,INDEPENDIENTE ,AGRICULTOR , ,DISTRITO DE PACUCHA COMUNIDAD DE AMPI ,1990,HASTA LA ACTUALIDAD,PERÚ ,APURIMAC ,ANDAHUAYLAS ,PACUCHA 
3913,4/21/2001,1,MUNICIPALIDAD PROVINCIAL DE PADRE ABAD ,COORDINADORA DEL PROGRAMA VASO DE LECHE ,20188331581,AV. SIMOIN BOLIVAR 536 ,1997,1999,PERÚ ,UCAYALI ,PADRE ABAD ,PADRE ABAD 
3914,4/21/2002,1,HOSPITAL REGIONAL DE PUCALLPA ,MEDICO ANESTESIOLOGO ,20205390546,JIRON AGUSTIN CAUPER 285 PUCALLPA ,1983,2019,PERÚ ,UCAYALI ,CORONEL PORTILLO ,CALLERIA 
3915,4/22/2001,1,INDEPENDIENTE ,TAXISTA , ,INDEPENDENCIA ,2018,HASTA LA ACTUALIDAD,PERÚ ,ANCASH ,HUARAZ ,INDEPENDENCIA 
3916,4/22/2001,2,OFICINA NACIONAL DE GOBIERNO INTERIOR - ONAGI ,TECNICO 2 CHOFER 1 ,20552044208,CALLE GENERAL BORGOÑO 1156 DISTRITO DE MIRAFLORES PROVINCIA DE LIMA ,2016,2017,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
3917,4/22/2001,3,MUNICIPALIDAD PROVINCIAL DE HUARAZ ,CONDUCTOR DE ALCALDIA ,20172268430,AV. LUZURIAGA NRO. 734 ,2013,2014,PERÚ ,ANCASH ,HUARAZ ,HUARAZ 
3918,4/22/2002,1,MUNICIPALIDAD PROVINCIAL DE CARHUAZ ,GERENTE/INGENIERO ,20188903488,PLAZA DE ARMAS DE CARHUAZ ,2019,2019,PERÚ ,ANCASH ,CARHUAZ ,CARHUAZ 
3919,4/22/2002,2,UNIDAD EJECUTORA FONDO SIERRA AZUL - MINAGRI ,JEFE DE UNIDAD FORMULADORA / INGENIERO ,20600943996,JR. BRIGADIER MATEO PUMACAHUA NRO. 1158 (ALT PARQUE MARISCAL CACERES JESUS MARIA) ,2017,2017,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
3920,4/22/2002,3,"MUNICIPALIDAD PROVINCIAL DE SAN ROMAN, JULIACA, PUNO ",GERENTE MUNICIPAL / INGENIERO ,20165195290,PLAZA. DE ARMAS CENTRO CIVICO NRO. SN (LA PLAZA DE ARMAS NO TIENE NUMERACION) ,2017,2017,PERÚ ,PUNO ,SAN ROMAN ,JULIACA 
3921,4/22/2002,4,FONDO SOCIAL MAGISTRAL ,GERENTE GENERAL / INGENIERO ,20541695070,MZA. T1 LOTE. 02 CAS. CONCHUCOS ,2016,2017,PERÚ ,ANCASH ,PALLASCA ,CONCHUCOS 
3922,4/22/2002,5,RED DE MUNICIPALIDADES URBANAS Y RURALES DEL PERÚ ,COORDINADOR NACIONAL GESTIÓN DEL TERRITORIO Y DE RECURSOS NATURALES / INGENIERO ,20506327092,JIRÓN CAMANÁ 780. OFICINA 206 - LIMA ,2013,2014,PERÚ ,LIMA ,LIMA ,LIMA 
3923,4/22/2003,1,MUNICIPALIDAD DE DISTRITAL DE HUALLANCA ,SUPERVISOR DE OBRA ,20140925929,PLAZA DE ARMAS DE HUALLANCA ,2019,2019,PERÚ ,ANCASH ,HUAYLAS ,HUAYLAS 
3924,4/22/2005,1,ESTUDIO JURIDICO ,ABOGADO ,10413108301,JR. ELIAS AGUIRRE 460 OFICINA 203 ,2016,2019,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
3925,4/22/2005,2,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS ,DEFENSOR PUBLICO PENAL ,20131371617,JR.LEONCIO PRADO 325 ,2015,2016,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
3926,4/22/2005,3,MUNICIPALIDAD PROVINCIAL DE SANTA ,ASESOR EN LA GERENCIA DE ASESORIA JURIDICA ,20163065330,JR. ENRIQUE PALACIOS343 ,2015,2015,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
3927,4/22/2005,4,UGEL PALLASCA ,JEFE DE PERSONAL ,20360536239,JR. SAN JERONIMO 835 ,2013,2014,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
3928,4/22/2005,5,MINISTERIO PUBLICO / SEDE FISCAL DEL SANTA ,FISCAL ADJUNTO PENAL ,20131370301,AV. JOSÉ PARDO 835 ,2013,2014,PERÚ ,ANCASH ,SANTA ,CHIMBOTE 
3929,4/23/2002,1,MURILLO AUDITORES Y CONSULTORES SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA ,GERENTE ,20600401522,AV. SAN MARTIN 884 OFICINA 303 ,2015,HASTA LA ACTUALIDAD,PERÚ ,TACNA ,TACNA ,TACNA 
3930,4/23/2002,2,GRUPO SANTA FE SAC ,AUDITOR INTERNO ,20511037001,AV. BAUZATE Y MEZA NRO. 801 NINGUNO LIMA - LIMA - LA VICTORIA ,2015,2019,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
3931,4/23/2002,3,CONSULTING & MINING SERVICE SRL ,ASESOR CONTABLE ,20508375485,JR. TINAJONES NRO. 177 INT. 802 URB. TAMBO DE MONTERRICO LIMA - LIMA - SANTIAGO DE SURCO ,2015,2016,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
3932,4/23/2002,4,RCV INVERSIONES EIRL ,ASESOR CONTABLE ,20478030127,CAL.GERMAN SCHEREIBER NRO. 133 URB. SANTA ANA LIMA - LIMA - SAN ISIDRO ,2014,2015,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
3933,4/23/2002,5,PERU NEGOCIOS CONSULTING S.A.C. ,SUPERVISOR EQUIPO AUDITORIA ,20532835519,NRO. C-25 DPTO. 101 URB. MONTEBELLO I TACNA - TACNA - TACNA ,2014,2014,PERÚ ,TACNA ,TACNA ,TACNA 
3934,4/23/2003,1,CANAL ATV SUR TACNA ,"DIRECTORA DEL PROGRAMA MAGAZINE XPRESATV, CONDUCTORA DE PROYEXION TURÍSTICA ", ,"AV. DOS DE MAYO 432, OF. 15 ",2014,HASTA LA ACTUALIDAD,PERÚ ,TACNA ,TACNA ,TACNA 
3935,4/23/2003,2,INSTITUCIÓN EDUCATIVA PARTICULAR SAN IGNACIO DE LOYOLA ,DOCENTE EN ARTE , ,AV. LEGUIA 1670 ,2017,2017,PERÚ ,TACNA ,TACNA ,TACNA 
3936,4/23/2003,3,CANAL ATV SUR TACNA ,REPORTERA DE PROYEXIÓN TURÍSTICA , ,"AV. DOS DE MAYO 432, OF.15 ",2006,2013,PERÚ ,TACNA ,TACNA ,TACNA 
3937,4/24/2001,1, , , , , , , , , , 
3938,4/24/2003,1,ASESOR INDEPENDIENTE ,ABOGADO ,10288485505,JR. AYACUCHO N 139 PLAZA MAYOR DE PUQUIO ,2015,HASTA LA ACTUALIDAD,PERÚ ,AYACUCHO ,LUCANAS ,PUQUIO 
3939,4/25/2001,1,MINICIPALIDAD DISTRITAL DE LUYANDO ,TESORERA , ,AV. LOS COLONOS ,1996,1998,PERÚ ,HUANUCO ,LEONCIO PRADO ,LUYANDO 
3940,4/25/2001,2,CHIFA POLLERIA LA GRAN MURALLA CHINA ,GERENTE GENERAL , ,JR. AGUAYTIA 437 ,2007,2014,PERÚ ,HUANUCO ,LEONCIO PRADO ,RUPA-RUPA 
3941,4/25/2001,3,MUNICIPALIDAD DISTRITAL DE LUYANDO ,ALCALDE , ,AV. LOS COLONOS ,2015,2018,PERÚ ,HUANUCO ,LEONCIO PRADO ,LUYANDO 
3942,4/25/2001,4,INDEPENDIENTE CHIFA POLLERIA LA GRAN MURALLA CHINA S.A.C. ,GERENTE GENERAL , ,JR. AGUAYTIA 437 ,2014,2019,PERÚ ,HUANUCO ,LEONCIO PRADO ,RUPA-RUPA 
3943,4/25/2002,1,MUNICIPALIDAD DISTRITAL DE PILLCO MARCA-HUANUCO ,SUB GERENTE DE ESTUDIOS Y PROYECTOS , ,AV. JUAN VELASCO ALVARADO N 2550 ,2013,2013,PERÚ ,HUANUCO ,HUANUCO ,PILLCO MARCA 
3944,4/25/2002,2,MINCIPALIDAD DISTRITAL DE PILLCO MARCA ,SUB GERENTE DE OBRAS Y LIQUIDACIONES , ,AV. JUAN VELASCO ALVARADO N°2550 ,2014,2014,PERÚ ,HUANUCO ,HUANUCO ,PILLCO MARCA 
3945,4/25/2002,3,MUNICIPALIDAD DISTRITAL DE CHORAS ,JEFE DE LA UNIDAD DE INFRAESTRUTURA , ,JR. SAN JUAN S/N ,2015,2015,PERÚ ,HUANUCO ,YAROWILCA ,CHORAS 
3946,4/25/2002,4,MINCIPALIDAD DISTRITAL DE CHORAS ,GERENTE DE INFRAESTRUCTURA Y DESARROLLO URBANO , ,JR. SAN JUAN S/N ,2016,2016,PERÚ ,HUANUCO ,YAROWILCA ,CHORAS 
3947,4/25/2002,5,MUNICIPALIDAD PROVINCIAL DE HUANUCO ,SUB GERENTE DE SUPERVISION Y LQUIDACION DE OBRAS , ,GENERAL PRADO 750 ,2019,2019,PERÚ ,HUANUCO ,HUANUCO ,HUANUCO 
3948,4/25/2003,1,MUNICIPALIDAD SITRITAL DE CAMPO VERDE ,GERENTE DE DESARROLLO SOCIAL Y ECONOMICO , ,CALLE MUNICIPAL N 139 ,2019,2019,PERÚ ,UCAYALI ,CORONEL PORTILLO ,CAMPOVERDE 
3949,4/26/2001,1,INDEPENDIENTE ,AGRICULTOR , ,YARADA LOS PALOS - ASOCIACION 8 DE DICIEMBRE ,2011,2019,PERÚ ,TACNA ,TACNA ,LA YARADA LOS PALOS 
3950,4/26/2002,1,UNIVERSIDAD JOSE CARLOS MARIATEGUI ,DOCENTE ,10417318220,CALLE AREQUIPA N° 282 ,2016,2019,PERÚ ,TACNA ,TACNA ,TACNA 
3951,4/26/2002,2,DIRECTOR DEL ESTUDIO JURIDICO BERNEDO Y ASOCIADOS ,ABOGADO LITIGANTE , ,CALLE PRESBITERO ANDIA MZ-L LTE-02 OF. N 1 ,2016,HASTA LA ACTUALIDAD,PERÚ ,TACNA ,TACNA ,TACNA 
3952,4/26/2002,3,MUNICIPALIDAD DISTRITAL DE KELLUYO ,ASESOR LEGAL , ,PLAZA DE ARMAS DE KELLUYO S/N ,2009,2010,PERÚ ,PUNO ,CHUCUITO ,KELLUYO 
3953,4/26/2002,4,MUNICIPALIDAD DISTRITAL DE ZEPITA ,PROCURADOR PUBLICO MUNICIPAL , ,PLAZA DE ARMAS DE ZEPITA S/N ,2010,2014,PERÚ ,PUNO ,CHUCUITO ,ZEPITA 
3954,4/26/2002,5,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ ,DOCENTE DE POSTGRADO , ,JIRON LORETO N 450 ,2014,2015,PERÚ ,PUNO ,SAN ROMAN ,JULIACA 
3955,4/26/2003,1,MUNICIPALIDAD C.P. BOCA DEL RIO ,GERENTE MUNICIPAL , ,CALLE FRANCISCO CORNEJO N° 868 ,2015,2018,PERÚ ,TACNA ,TACNA ,SAMA 
3956,4/27/2003,1,MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO ,SUBGERENTE DE DESARROLLO SOCIAL , ,CALLE ANCASH N° 275 ,2019,HASTA LA ACTUALIDAD,PERÚ ,MOQUEGUA ,MARISCAL NIETO ,MOQUEGUA 
3957,4/27/2003,2,MUNICIPALIDAD DISTRITAL DE ICHUÑA ,ALCALDE , ,ICHUÑA ,2015,2018,PERÚ ,MOQUEGUA ,GENERAL SANCHEZ CERRO ,ICHUÑA 
3958,4/27/2003,3,MINISTERIO DE EDUCACIÓN ,ESPECIALISTA EN GESTIÓN ESCOLAR DE LA DIGEDIE , ,LIMA ,2012,2014,PERÚ ,LIMA ,LIMA ,LIMA 
3959,4/27/2003,4,MINISTERIO DE EDUCACIÓN ,"CONSULTOR EN EL PROGRAMA ESTRATÉGICO ""LOGROS DE APRENDIZAJE AL FINALIZAR EL III CICLO DE LA EBR"" ", ,LIMA ,2008,2011,PERÚ ,LIMA ,LIMA ,LIMA 
3960,4/27/2003,5,ÁREA DE DESARROLLO EDUCATIVO DE OMATE ,COORDINADOR DE LA ADE OMATE , ,OMATE ,1997,2001,PERÚ ,MOQUEGUA ,GENERAL SANCHEZ CERRO ,OMATE 
3961,4/28/2001,1,CONGRESO DE LA REPUBLICA ,CONGRESISTA ,20161749126,"AV. ABANCAY S/N, PLAZA BOLÍVAR ",2016,2019,PERÚ ,LIMA ,LIMA ,LIMA 
3962,4/28/2001,2,CORPAGEN ,ASISTENTE ADMINISTRATIVO ,20536666398,"CALLE LOS FRANCISCANOS 152, INT. 201, CIUDAD SATELITE SANTA ROSA ",2013,2016,PERÚ ,CALLAO ,CALLAO ,CALLAO 
3963,4/28/2001,3,FONSERFUTS ,CONSULTORA LEGAL ,20511029245,GENERAL CORDOVA 1540-1544 ,2012,2013,PERÚ ,LIMA ,LIMA ,LINCE 
3964,4/28/2002,1,UNIVERSIDAD NACIONAL DE EDUCACION - MINEDU ,FORMADOR TUTOR - DOCENTE , ,AV ENRIQUE GUZMAN Y VALLE 959 ,2019,2019,PERÚ ,LIMA ,LIMA ,LURIGANCHO 
3965,4/28/2002,2,CONGRESO DE LA REPUBLICA ,ESPECIALISTA ,20161749126,JR HUALLAGA 358 ,2019,2019,PERÚ ,LIMA ,LIMA ,LIMA 
3966,4/28/2002,3,CONGRESO DE LA REPUBLICA ,ASESOR EN EDUCACION ,20161749126,AV PLAZA BOLIVAR S/N ,2016,2019,PERÚ ,LIMA ,LIMA ,LIMA 
3967,4/28/2002,4,IE 5137 - VENTANILLA ALTA ,DOCENTE , ,ZONA B - VENTANILLA ALTA ,2007,2019,PERÚ ,CALLAO ,CALLAO ,VENTANILLA 
3968,4/28/2002,5,DIRECCION REGIONAL DE EDUCACION - CALLAO ,ACOMPAÑANTE PELA , ,INTERSECCION FELIX PASACHE Y A. SOTOMAYOR ,2012,2012,PERÚ ,CALLAO ,CALLAO ,BELLAVISTA 
3969,4/28/2003,1,,,,,,,PERÚ ,CALLAO ,CALLAO ,BELLAVISTA 
3970,4/29/2003,1,,,,,,,,HUANUCO ,HUANUCO ,HUANUCO 
3971,4/29/2003,2,,,,,,,,HUANUCO ,AMBO ,CONCHAMARCA 
3972,4/29/2003,3,,,,,,,,HUANUCO ,HUANUCO ,CHURUBAMBA 
3973,4/29/2003,4,,,,,,,,HUANUCO ,LEONCIO PRADO ,RUPA-RUPA 
3974,4/29/2003,5,,,,,,,,HUANUCO ,LAURICOCHA ,BAÑOS 
3975,4/30/2001,1,PROYECTO ESPECIAL ALTO MAYO ,GERENTE GENERAL ,20172237127,CAL.LA MARGINAL NRO. 233 SEC. UCHUGLLA ,2019,2019,PERÚ ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA 
3976,4/30/2001,2,GOBIERNO REGIONAL SAN MARTIN ,ESPECIALISTA TEMÁTICO EN PLANEAMIENTO ,20531375808,CAL.AEROPUERTO NRO. 150 ,2016,2018,PERÚ ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA 
3977,4/30/2001,3,DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES SAN MARTIN ,ASISTENTE ,20178677684,AV. CIRCUNVALACION NRO. 624 ,2015,2015,PERÚ ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA 
3978,4/30/2001,4,CAFETALERA AMAZONICA S.A.C. ,ADMINISTRADOR / COMPRADOR ,20473159644,AV. MANUEL OLGUIN NRO. 501 INT. 1002 ,2013,2013,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
3979,4/30/2001,5,UNIVERSIDAD ALAS PERUANAS ,CATEDRÁTICO , ,AV. SAN FELIPE NRO. 1109 ,2009,2012,PERÚ ,SAN MARTIN ,MOYOBAMBA ,MOYOBAMBA 
3980,4/30/2002,1,REPRESENTACIONES HILDEBRANDT EIRL ,"EMPRESA COMERCIAL, HOTELERIA Y TURISMO ",20531505949,JR MAYNAS N° 248 ,2004,HASTA LA ACTUALIDAD,PERÚ ,SAN MARTIN ,SAN MARTIN ,TARAPOTO 
3981,4/30/2003,1,CHALLUAYACU INSTITUCIÓN EDUCATIVA 0016 ,DOCENTE COMUNICACIÓN , ,AV. FERNANDO BELAUNE TERRY S/N ,2019,HASTA LA ACTUALIDAD,PERÚ ,SAN MARTIN ,TOCACHE ,POLVORA 
3982,4-31-1,1,MUNICIPALIDAD DE LOS OLIVOS ,GERENTE DE SEGURIDAD CIUDADANA , ,AVENIDA CARLOS IZAGUIRRE N° 813 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LOS OLIVOS 
3983,4-31-1,2,MINISTERIO DEL INTERIOR DEL PERÚ ,MINISTRO DEL INTERIOR , ,"AV. CANAVAL MOREYRA CDRA. 6, SAN ISIDRO 15036 ",2013,2014,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
3984,4-31-1,3,EJERCITO DEL PERÚ ,OFICIAL DEL EJERCITO PERUANO , ,CUARTEL GENERAL AVENIDA PASEO DEL BOSQUE 790 ,1978,2011,PERÚ ,LIMA ,LIMA ,SAN BORJA 
3985,4-31-2,1,GRUPO DAFI ASOCIADOS S.A.C. ,GERENTE GENERAL ,20537671506,AV. MILITAR 1966 LINCE ,2010,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LINCE 
3986,4-31-3,1,UNIVERSIDAD PRIVADA TELESUP ,GERENTE GENERAL ,20509342092,AV. 28 DE JULIO 1056 ,2013,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LIMA 
3987,4-31-3,2,INTUR PERU EIRL ,GERENTE GENERAL ,20515183575,AV. AREQUIPA 3545 ,2007,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
3988,4-31-3,3,TELESUL EIRL ,GERENTE GENERAL ,20462772441,AV. AREQUIPA 3545 ,2013,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
3989,4-31-3,4,UNIVERSIDAD CIENCIAS DE LA SALUD S.A.C ,GERENTE GENERAL ,20539574559,"CALLE LORETO NUMERO 401, URB. UMACOLLO ",2015,HASTA LA ACTUALIDAD,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
3990,4-31-3,5,SOCIEDAD NACIONAL DE TELEMÁTICA CIENCIAS Y TECNOLOGÍA ASOCIADOS SAC ,GERENTE GENERAL ,20508712074,AV. AREQUIPA 220 ,2013,2019,PERÚ ,LIMA ,LIMA ,LIMA 
3991,4-31-4,1,ELECTRIC ENERGY COMPANY SAC ,GERENTE GENERAL ,20536855441,PSJ GARCILASO DE LA VEGA 319 URB. EL RETABLO COMAS ,2010,2018,PERÚ ,LIMA ,LIMA ,COMAS 
3992,4-31-4,2,MAISON ET LART SAC ,APODERADO ,20552296193,PSJ. GARCILASO DE LA VEGA 319 - TERCER PISO URB. EL RETABLO COMAS ,2012,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,COMAS 
3993,4-31-4,3,MUNICIPALIDAD METROPOLITANA DE LIMA ,REGIDOR PROVINCIAL ,20131380951,JR. CONDE SUPERUNDA 169 TERCER PISO ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LIMA 
3994,4-31-5,1,HOSPITAL MARINO MOLINA SCIPPA-ESSALUD ,MEDICO ASISTENTE GINECO-OBSTETRA , ,AV. GUILLERMO DE LA FUENTE 515-545 ,2010,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,COMAS 
3995,4-31-5,2,HOSPITAL ALBERTO L. BARTON THOMPSON-CALLAO SALUD SAC ,MEDICO ASISTENTE GINECO-OBSTETRA , ,AV. ARGENTINA 3525 ,2015,2015,PERÚ ,CALLAO ,CALLAO ,CALLAO 
3996,4-31-5,3,GESTAR VIDA CENTRO DE MEDICINA MATERNO FETAL FERTILIDAD ASISTIDA Y GINECOLOGIA E.I.R.L. ,GERENTE TITULAR , ,JR. TAURO 765 URB MERCURIO ,2012,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LOS OLIVOS 
3997,4-31-5,4,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SEDE HOSPITAL NACIONAL ARZOBISPO LOAYZA ,DOCENTE , ,AV. ALFONSO UGARTE 848 CERCADO DE LIMA ,2009,2012,PERÚ ,LIMA ,LIMA ,LIMA 
3998,4-31-6,1,PODER JUDICIAL ,"SECRETARIA, JUEZ DE DIVERSOS JUZGADOS ", ,AV. PASEO DE LA REPÚBLICA CDRA. 1 S/N ,1993,2019,PERÚ ,LIMA ,LIMA ,LIMA 
3999,4-31-7,1,ASOCIACIÓN EDUCATIVA CIENTÍFICA CULTURAL Y DESARROLLO AECID ,PRESIDENTE Y GERENTE ,20544135725,JR. ECHENIQUE 425 MAGDALENA DEL MAR ,2015,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,MAGDALENA DEL MAR 
4000,4-31-7,2,MUNICIPALIDAD METROPOLITANA DE LIMA ,REGIDOR PROVINCIAL ,20131380951,"JIRÓN DE LA UNIÓN 300, PALACIO MUNICIPAL ",2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LIMA 
4001,4-31-8,1,GRUPO ECONÓMICO INMOBILIARIO LA FLORESTA SAC ,GERENTE GENERAL ,20544107357,AVENIDA MALECÓN CHECA NUM 157 SEGUNDO PISO ,2011,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
4002,4-31-8,2,CORPORACIÓN PERUANA SOL NACIENTE SAC ,GERENTE COMERCIAL , ,AVENIDA MALECON CHECA NUM 155 ,2011,2013,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
4003,4-31-8,3,CORPORACION ANDINA DE LA CONFECCION EIRL ,EMPLEADO DE OFICINA , ,AVENIDA MALECON CHECA NUM 155 ,2008,2011,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
4004,4-31-9,1,LABORATORIO CLINICO RL-SAC ,GERENTE GENERAL ,20603500025,JIRON LIMA MZ30 LT20 ,2015,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,PACHACAMAC 
4005,4-31-9,2,MUNICIPALIDAD DE INDEPENDENCIA ,ASESOR EXTERNO-LOCADOR ,20131373661,AV. TUPAC AMARU NRO. K4.5 P.J. EL ERMITANO LIMA - LIMA - INDEPENDENCIA ,2019,2019,PERÚ ,LIMA ,LIMA ,INDEPENDENCIA 
4006,4-31-9,3,MUNICIPALIDAD DE EL AGUSTINO ,ASESOR EXTERNO-LOCADOR ,20131377909,AV. RIVA AGUERO NRO. 1358 LIMA - LIMA - EL AGUSTINO ,2019,2019,PERÚ ,LIMA ,LIMA ,EL AGUSTINO 
4007,4-31-9,4,MUNICIPALIDAD DISTRITAL DE PACHACAMAC ,ALCALDE ,20174614271,JR. PARAISO NRO. 206 LIMA - LIMA - PACHACAMAC ,2007,2018,PERÚ ,LIMA ,LIMA ,PACHACAMAC 
4008,4-31-9,5,INVERSIONES HURALES EIRL ,TITULAR-GERENTE ,20602623719,JR. GRAU MZ 18 LT 1-REFERENCIA ESQUINA CON PROGRESO ,2017,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,PACHACAMAC 
4009,4-31-10,1,MUNICIPALIDAD DE LA VICTORIA ,ASISTENTE ADMINISTRATIVO DE EJECUTORIA COACTIVA-LOCADOR ,20131368071,AV. IQUITOS N° 500 ,2016,2018,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
4010,4-31-10,2,MUNICIPALIDAD DISTRITAL DE LOS OLIVOS ,RESOLUTORA-LOCADORA ,20131368667,AV. CARLOS A. IZAGUIRRE NRO. 813 URB. MERCURIO (Y ESQ. GONZALES PRADA) LIMA - LIMA - LOS OLIVOS ,2019,2019,PERÚ ,LIMA ,LIMA ,LOS OLIVOS 
4011,4-31-11,1,DR & PE CORPORACIÓN E INVERSIONES S.A.C ,GERENTE GENERAL ,20600972201,URBANIZACIÓN SANTA LUZMILA 1ERA ETAPA. JR. M.J.GONZALES N° 206 ,2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,COMAS 
4012,4-31-11,2,VALVERDE VALVERDE WILMER ROBERTO (ALQUILER DE VEHICULOS) ,PROPIETARIO DE LA EMPRESA ,10107895839,URBANIZACIÓN SANTA LUZMILA 1ERA ETAPA. JR. JOSE MARIA QUIROGA N°399 ,2006,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,COMAS 
4013,4-31-13,1,MUNICIPALIDAD DE SAN JUAN DE MIRAFLORES ,REGIDORA , ,"AV. BELISARIO SUAREZ 1075, SAN JUAN DE MIRAFLORES 15801 ",2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN JUAN DE MIRAFLORES 
4014,4-31-13,2,QUATRO MAQUINARIA EIRL ,ASISTENTE CONTABLE , ,JR VICTORE CARPAZIO MZ H LT 8 TERCER PISO ,2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
4015,4-31-14,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,AYUDANTE DE CÁTEDRA ,20148092282,AV. VENEZUELA S/N ,2014,2014,PERÚ ,LIMA ,LIMA ,LIMA 
4016,4-31-14,2,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,ASISTENTE DEL DOCENTE HUMBERTO QUISPE HERNÁNDEZ ,20148092282,AV. VENEZUELA S/N ,2015,2016,PERÚ ,LIMA ,LIMA ,LIMA 
4017,4-31-14,3,SAFITEC S.A.C. ,PREVENTISTA ,20602728880,SAINT SAENZ 496 INT. 401 ,2017,2018,PERÚ ,LIMA ,LIMA ,SAN BORJA 
4018,4-31-15,1,JOERSA EIRL ,GERENTE GENERAL , ,CALLE ERNESTO MORA 476 URB INGENIERIA ,2012,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN MARTIN DE PORRES 
4019,4-31-16,1,CONGRESO DE LA REPÚBLICA ,COMUNICADORA SOCIAL ,20161749126,AV. ABANCAY S/N ,2013,2016,PERÚ ,LIMA ,LIMA ,LIMA 
4020,4-31-16,2,CONSORCIO OCÉANO ,COMUNICADORA Y GESTORA COMUNITARIA SEDE PIURA ,20539909321,LOS EJIDOS PIURA ,2011,2011,PERÚ ,PIURA ,PIURA ,PIURA 
4021,4-31-16,3,INSTITUTO LATINOAMERICANO DE DERECHO INTERNACIONAL Y RELACIONES INTERNACIONALES ,COORDINADORA DE COMUNICACIONES Y COOPERACIÓN INTERNACIONAL , ,SAN ISIDRO ,2016,2016,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
